id,date,price
1952200240,2014-06-11,912808.1957563931
5200100125,2014-10-27,552229.5894833822
7214720075,2014-12-12,735826.362715426
2450000295,2014-10-07,729493.5846218701
6197800045,2014-09-24,275785.7310221009
1328310370,2015-04-02,438401.20085951145
546000875,2014-05-23,466170.9003302755
3530510041,2014-07-23,273458.9700715616
1853000400,2015-03-05,1072786.7758226779
3134100116,2014-08-27,544902.737276261
9545230140,2014-07-25,475221.4300331371
3362400511,2015-03-04,461593.8068630646
2525310310,2014-09-16,261177.4501449939
6126500060,2014-11-24,419628.25160053023
8961960160,2014-10-28,592243.3749014309
3626039325,2014-11-21,1260197.6458472635
3362400431,2014-06-26,541857.1263984414
4060000240,2014-06-23,243795.61397800985
3454800060,2015-01-08,279310.834646702
1695900060,2015-05-11,415455.7428523844
7278700070,2015-01-02,755226.7494470818
6675500070,2014-11-19,413196.25567532505
3626039187,2015-04-06,319949.1694402066
3524049083,2014-11-04,482980.08323046303
3275860240,2014-06-18,774896.3337733484
4389200955,2015-03-02,880613.2164414936
4058801670,2014-07-17,487822.5816715875
8732020310,2014-07-17,338246.79378333484
2331300505,2014-06-13,714700.7026823479
7853210060,2015-04-06,343835.1761375396
3668000070,2015-01-05,204568.1660848165
9545240070,2015-04-28,414446.61895090836
1243100136,2014-06-12,983275.6807635286
8929000270,2014-05-12,410745.0065030622
2767602356,2015-01-26,678770.3872107373
921049315,2014-08-13,277148.5123288007
3655000070,2014-08-05,282046.56220329116
4027700812,2014-05-29,706088.0373968413
3992700335,2014-07-07,291500.5345362555
2767603505,2014-05-07,443649.7825572832
4232901525,2014-06-27,375842.801052884
1777500060,2014-07-08,619200.3117058654
1432900240,2015-05-08,308787.01216366555
6140100875,2015-04-15,455293.4174562308
6071600370,2015-02-27,517799.15956478374
1526069017,2014-12-03,1088350.3898792325
809001525,2014-06-25,680681.3027412958
3224079105,2014-08-06,376362.63382583467
8075400570,2014-10-30,387138.0037680648
1994200024,2014-11-04,402368.47857009765
3362900810,2014-08-20,463789.90309352364
1324300398,2015-04-09,379449.64799969847
537000445,2015-03-31,264660.63643872214
7855801670,2015-04-01,1915171.623865437
7920100045,2014-05-16,352611.66724012786
8960000030,2014-07-28,269559.32101787726
6388930390,2014-11-20,766905.6892292829
8731900200,2014-08-07,386851.6345568221
8029200135,2014-11-13,261714.38796490966
1081200350,2014-10-03,383239.75603596657
84000105,2014-05-07,317790.53047058353
3756500060,2015-03-09,440289.3219290219
7215720160,2015-03-04,880070.472129428
3574800520,2014-06-20,490567.400045049
2617300160,2014-08-12,356209.3801153042
2558660270,2014-12-08,425518.2943564668
2009000370,2015-02-19,231184.31023496596
1836980160,2015-03-24,644805.893173445
3261020370,2014-06-05,695701.4144670363
1755700060,2014-06-11,500561.9940837713
4330600435,2015-03-16,292982.8468294203
9542800700,2015-01-02,291081.58850793465
1999700045,2014-05-02,455759.55194082897
1762600070,2015-01-16,1161086.2252703202
1687900520,2014-09-29,572354.8991132296
7234600798,2015-02-10,390021.3348151222
3881900445,2014-07-09,349133.9052726907
2254502445,2014-05-30,337376.55287323106
5437810320,2014-11-17,258894.2028318623
9158100075,2015-01-07,405662.7323295374
3830630310,2014-07-25,281422.477167945
8123100045,2015-04-14,507339.3962503225
3127200041,2014-06-13,700275.815638234
6661200320,2014-07-23,227892.42614514596
11510310,2014-09-05,799341.5734633424
825059270,2014-11-21,1240722.877048837
8731951370,2015-04-15,325398.2730239632
1954440060,2014-05-05,491236.54743878107
2264500350,2015-04-18,408019.37942980096
1115810060,2014-12-05,550107.2012546578
9477200200,2014-08-18,429572.5636201856
1432600560,2014-11-05,228214.24600596548
2287000060,2014-09-12,557848.5055842659
3663500060,2014-06-25,574579.1959792617
3996900125,2014-12-01,401499.4558804328
7796450200,2014-05-15,315033.23366881645
7549802535,2014-11-11,497339.3294764481
3278600320,2014-07-23,425494.35164100426
2824079053,2015-01-13,382448.58187996154
1222069094,2014-10-14,293419.6258151302
3542300060,2015-03-11,264402.82167894737
2222059065,2014-11-12,357414.61386586144
7551300060,2014-07-16,373720.9695343873
100600550,2014-08-04,242334.35115090993
3211100860,2015-03-03,239184.13270916097
3456000310,2014-08-04,626075.5348064878
9526600140,2014-09-19,604873.7368363896
7465900060,2015-02-05,353958.37605777517
1222000055,2014-11-23,221690.72189703275
6300000550,2014-07-17,663558.7977496355
2310030510,2015-04-22,301399.6172168285
1025049114,2014-07-17,400460.1033277605
8677300550,2014-05-15,577611.372988057
4014400292,2015-01-14,454583.30256626906
1102000196,2014-05-27,453476.64840168547
257000138,2015-01-15,243981.1894364246
46100204,2015-02-21,1100871.080554072
1909600046,2014-07-03,400652.74149406806
1250202145,2014-08-28,851418.3995336702
7611200125,2014-10-23,546726.820537532
5611500140,2014-08-22,749649.6969703583
7138000260,2014-06-05,280873.04553180543
626059335,2014-09-04,660014.5205762204
1922059282,2014-09-18,406658.7204843954
705700390,2014-09-03,299448.60395290994
7454001200,2014-06-04,372423.5937892602
8682281200,2015-03-09,432929.52911171183
7972000200,2014-05-29,265327.08128591604
722059070,2015-01-15,297817.1101572412
7202340400,2015-03-03,416761.84247102926
8096000060,2015-04-13,766760.753653163
2424000060,2014-06-16,472990.36314497766
9264902050,2014-11-21,381056.2911004263
943100260,2014-11-20,252144.0397692591
3677400445,2014-09-02,506156.56087875244
1762600320,2014-06-10,1205022.5938637948
4058000060,2015-04-09,335853.98861964553
7228500560,2015-03-20,498821.36635812046
326069104,2014-07-01,1326253.7476054635
5152100060,2014-05-29,756695.9866204176
3584000310,2014-12-08,258673.7538168888
8150100045,2014-10-01,245483.82239157884
1868901275,2015-01-27,413934.6395613699
6131600075,2015-04-27,215850.63735052673
9468200125,2014-08-26,501845.66328573594
8029510030,2015-02-12,474131.7159565951
2025069065,2014-09-29,1389512.3015860047
7899800890,2015-02-26,244438.40210170855
3021059276,2015-03-14,276296.0612152858
3797001895,2015-04-22,434765.74892464455
3832710960,2014-09-23,296854.9251462307
1310430400,2014-05-13,579083.7399254926
1422300030,2015-04-01,342382.1057031476
1105000588,2015-04-21,318575.6419580404
3830630060,2014-09-29,284106.739692771
5101404898,2014-05-19,621685.3700770203
7972601890,2014-10-20,418318.2782783425
5127001620,2015-02-11,315846.24697621557
9407100800,2014-11-24,234761.0768925678
1873100060,2014-08-29,617965.958419056
8722101360,2014-12-02,538247.6283061483
8644000060,2014-10-24,274891.4180709095
3325069129,2014-12-16,729946.3562984288
1400300055,2015-04-28,241599.64777215666
2123039032,2014-10-27,441964.0286194636
8078560140,2014-05-19,328624.80330812803
3438500192,2014-09-29,302417.2066183215
7974200510,2014-08-14,384684.1323719507
2557000400,2015-04-09,334301.5418526751
7960900060,2015-05-04,1994617.9391887006
4054500390,2014-10-07,2270569.8643452697
6378500125,2015-05-01,427161.4099635291
1745100140,2014-10-17,263869.3357378137
2976800796,2014-09-25,270390.7056863658
4235400186,2014-11-24,386926.608009724
4215100060,2015-03-20,425044.39538652776
9189700045,2015-01-27,466987.94704734714
1126049053,2014-11-13,902951.9199600848
2022069200,2015-05-05,357238.8821012071
9412900055,2015-05-05,403598.68553143024
1722059235,2014-07-03,345499.71670742263
6874200960,2015-02-27,251666.08307971
7424700045,2015-05-13,1481260.74350103
7202360350,2014-06-30,877557.4524492731
5634500392,2015-04-10,722982.5265270316
1509500060,2014-09-05,489693.8780019315
7214810350,2014-10-17,530832.6789585138
6647200060,2015-02-09,427735.7064883702
9552700140,2014-07-02,504666.1650439678
2200500350,2014-08-12,387420.83165114396
6113400046,2014-07-23,369158.89318319334
6619910140,2015-02-24,759712.0096441113
1115450240,2014-10-22,428374.88688016206
6073240060,2014-10-02,591101.1535949756
9297300045,2014-07-09,787989.0875101198
9510920070,2014-07-10,856697.7405247088
5468730030,2014-08-22,234111.47108536612
8079030390,2015-03-04,492021.8581374181
600000152,2014-06-02,381473.31942232297
1840000030,2014-05-29,321434.14168553107
3225069065,2014-06-24,2416163.423530108
3260800030,2014-08-11,396704.50075995515
2747100024,2014-06-19,555935.6006844569
5104530560,2015-04-01,337909.5618626552
4330600350,2015-01-15,356697.7043865623
5016001535,2015-02-17,598215.8231487242
7280300196,2015-04-03,626227.7089641058
8651520400,2014-06-12,531467.7456242174
7171200445,2015-02-28,402262.5837174706
3204800200,2015-01-08,752377.1126355632
3416600800,2015-02-09,791895.9509886132
7994700030,2014-10-23,336216.50969927636
1860600135,2014-05-02,1735864.3189415091
4139480200,2014-06-18,1418289.9496557615
4139480200,2014-12-09,1418289.9496557615
1328320800,2014-11-05,370758.6167444866
7771300125,2015-04-08,725567.1748109399
3422059208,2015-05-11,358079.67615082307
9521101455,2014-07-23,476719.3963618681
4337000335,2014-11-22,222445.37198726958
325059286,2014-05-13,666890.3342435873
2597650240,2014-10-23,470164.39615979104
3353400435,2014-07-21,207732.05685106033
7972000240,2015-02-02,242284.2256408069
7520000520,2014-09-05,307307.9041017576
7520000520,2015-03-11,307307.9041017576
3530210260,2014-10-27,937292.7896419583
1959700550,2014-09-05,782206.6612191842
1665400045,2015-04-28,240544.85300034742
9542850320,2014-07-25,663465.4319254244
3179100060,2014-09-16,959334.1747726505
2946001550,2015-04-16,337356.0357249398
8078490390,2014-07-29,268142.83240532596
9550201550,2015-04-08,414781.90880664316
191100045,2014-07-03,751029.3210197273
5009600070,2014-10-07,270881.3357698676
200350070,2014-06-02,783846.3014592625
2877103726,2014-07-22,591140.2505757312
405100295,2014-08-26,456665.5208521635
4268200055,2015-05-01,291578.28402220586
3126069068,2015-04-24,607714.4370897859
1115300070,2014-11-06,680330.6797866491
6414100671,2014-09-09,591051.8522648414
7004200060,2014-10-17,221102.11201085558
7852110140,2014-07-18,458085.0996406236
3969300030,2014-07-23,221313.9988372722
3969300030,2014-12-29,221313.9988372722
4048400070,2014-12-05,272420.6649152809
808000070,2014-10-21,262058.78990455746
7374200030,2015-04-16,516304.380753791
7325600160,2014-06-04,197994.3727160794
2757000030,2014-09-22,669516.4703058534
616000140,2015-01-26,309048.24088610854
3363900111,2014-12-03,581801.6168206194
9262800171,2015-03-24,263410.51804506907
6607000126,2014-06-04,425203.6651112547
5416510830,2014-08-06,276119.3188630474
2201500030,2014-10-06,407246.3078528661
325059171,2014-05-05,470945.4816351579
952003285,2014-08-05,608236.8156638942
3211290370,2014-06-05,393634.17608232185
1072010350,2014-08-28,609941.5623901241
8856950070,2014-12-10,287931.7425518174
925059078,2014-08-19,486435.26532242814
7855801090,2014-09-17,731194.0470339081
723099065,2015-01-30,299366.5565500551
6116500075,2015-03-26,497420.51812349004
1118500030,2014-10-01,958495.3389610307
424069250,2015-04-23,553885.3884516024
3291800710,2014-11-20,347533.95001631114
6838700060,2014-12-04,316947.8997470039
2231500030,2014-10-01,618603.003705782
2231500030,2015-03-24,618603.003705782
7683900200,2014-12-23,496473.72868094774
8155830060,2014-08-11,319727.62790863245
98020310,2014-05-20,810910.6599542245
9423400140,2014-06-09,473844.1465115401
1545804860,2014-10-27,257765.36609895804
2883200160,2015-04-29,491447.28151529765
7132300695,2015-04-21,456176.11104007775
1726059053,2014-09-16,435036.93208768556
624111000,2014-08-05,1267025.2251735565
808300310,2015-03-13,485231.5574072179
8563040160,2015-01-21,559808.2813882489
713500030,2014-07-28,1602757.7668556971
8651600160,2014-11-11,583839.7941787079
9517200030,2014-06-25,440557.6568634572
2460700700,2014-05-15,298756.187735416
1223039290,2014-09-05,409983.98587938136
2890100060,2014-08-01,482760.4923933755
7972600860,2014-12-10,324143.237677119
8857320070,2014-09-17,668535.4893617096
4047200695,2014-06-18,545293.9600542415
1653500070,2014-05-12,823417.5953547183
1923000030,2014-07-28,1129249.0440740534
3649100320,2015-04-30,518284.6675742511
7375300160,2015-03-09,515572.5719813659
5175800060,2014-06-23,414797.1708455025
1604601375,2014-06-19,512106.0022465134
2473251090,2014-06-19,314414.0494267438
9126100861,2015-03-06,455316.59542321047
3420069065,2014-08-25,295466.19103428646
6021501685,2015-04-22,420961.6115034168
1151100070,2015-02-24,393105.87147267367
8856950240,2014-06-18,287964.2873625739
9385200055,2014-09-12,505832.5034543219
7821200390,2014-08-06,453169.7162373032
8078520310,2015-04-17,217351.48710815777
1565950030,2015-04-27,377685.1799265987
1560930070,2014-09-11,860985.7189521551
6700400140,2015-03-18,292268.23249713675
2422029094,2014-07-16,156498.84619961312
1774220160,2014-11-04,865050.9573198019
1525200060,2014-07-23,696781.8209231737
1678400105,2015-02-12,501395.55536928633
3426059070,2014-09-09,604928.378104544
824079032,2014-06-26,431671.2410831817
2697100140,2015-01-05,584435.0676135386
8724300030,2014-12-23,540295.5258250723
8678500060,2014-07-10,2323469.9394454937
625049299,2014-12-03,382434.3767864273
6073200075,2014-07-30,428459.17001164396
6388900710,2014-12-19,480517.3933951371
1442860160,2015-01-07,452675.4337482344
7942600310,2014-07-17,374835.67224478023
1545808560,2015-04-03,284323.89591856574
936000060,2014-11-14,373606.19556877244
9808650060,2015-02-25,659894.6895791314
3754700160,2014-05-06,422969.61288471875
305500140,2015-05-12,392932.3826631344
5468750060,2014-10-28,463061.91519958817
2944010240,2014-09-08,1545546.39712202
3454000060,2014-07-22,793758.6270700374
646910160,2014-09-03,280987.98260595585
8564950390,2014-09-19,673517.6881614344
2268400350,2014-09-16,563286.1717139228
7504101040,2014-08-21,1177147.1462730872
11500890,2015-03-12,971540.6087984451
9528102772,2014-07-08,478410.12487358105
284000223,2014-09-16,463598.1459367357
3353401710,2014-09-23,292872.3787985721
8159610030,2014-07-22,320926.8936413454
3179100435,2014-07-15,489621.4138795041
822079033,2015-04-22,241334.7915901314
8857600960,2014-08-19,251059.05641761396
1774000200,2014-12-02,471334.78464242566
2024069128,2014-11-10,815688.0760714795
1049010390,2015-03-19,421664.53527439566
7905370390,2014-10-09,510155.081035039
4140090240,2014-11-05,808888.4798648338
4055700030,2015-05-02,1705840.7893730002
3775300030,2014-12-31,459349.3191443252
2525300030,2015-02-22,203519.39114351277
1324059104,2015-04-21,534617.7579400647
2287000030,2014-10-14,472538.23115749104
7702010030,2014-05-20,841660.4745300165
1529200340,2015-01-08,621591.58864952
2122039094,2014-11-26,901841.5225709612
1742800030,2014-06-12,792132.1170543078
1796360350,2015-01-28,261378.43656364217
6154500070,2014-06-26,903921.7991908831
1843100340,2015-03-05,427389.35179119045
8944290160,2014-11-04,280484.8011916378
4166600473,2014-12-09,448934.44180654496
7282300125,2014-11-12,336343.57294625544
8658300340,2014-05-23,213036.7560735125
2419600075,2014-12-01,435874.4279537185
2621760350,2014-10-15,339303.7432729761
1723049270,2015-01-07,390048.3967029389
4123840310,2015-01-06,336043.404119378
2172000075,2014-06-23,333500.6385909797
8651611170,2015-02-13,1098526.3313973509
8820902200,2014-11-13,1398680.2469724258
8651610890,2014-10-14,1385314.4062304893
1853080570,2014-08-11,717272.7137963175
3629920030,2014-08-08,339720.04539865046
1604602050,2014-07-11,527256.4871716215
6844700810,2014-09-01,400250.06489413406
66000070,2015-04-06,238241.603698406
6665800030,2014-07-18,761643.2186116058
2205700350,2014-11-04,383534.2189190814
5466000030,2014-06-03,470794.43243418663
6189200125,2015-03-25,739357.1181933908
9169600135,2014-10-27,372132.067021229
2625069070,2015-04-10,1150559.5784181997
8732131090,2015-04-28,362277.29329128616
9286000240,2014-07-11,1349965.7884687195
1895000260,2014-07-21,305950.53031640535
8691370400,2014-12-16,645001.551672539
5423010350,2015-02-10,736343.691796992
8562501040,2014-11-20,423317.46825748
2475200140,2015-02-05,334425.1066595386
7942100310,2015-01-27,282086.92932715564
3760000030,2014-10-30,650778.6594388494
1727500340,2014-06-14,437838.06944934285
9828702519,2014-05-12,401594.93162611104
4432600075,2015-01-28,699753.2597915577
7806300030,2014-09-17,504232.0483843491
9274202270,2014-08-18,490201.8457591261
7852030960,2014-11-06,375889.6407562893
7852170140,2015-05-10,620545.9219219906
7518503335,2014-05-19,433887.29823103605
5467900070,2014-05-02,373407.0216711448
1245002952,2014-10-15,882665.7079378479
8906200070,2015-02-10,323567.72306149045
5379805885,2014-05-21,240961.82487783284
2769600560,2014-05-27,465577.0711501
9238901420,2015-02-02,343508.6540707842
5113400431,2014-05-08,416486.7940211009
3885805665,2014-06-12,1073885.0752447415
8121200810,2015-05-05,591884.1173344098
5126310400,2015-03-05,460914.7280294341
7322910030,2014-07-21,1065848.6218117743
2827100070,2014-11-05,415007.51994970825
9276201895,2014-08-20,453162.45918774424
4402700070,2015-03-11,434266.8279891271
1922059046,2014-10-29,288513.0086816513
925059288,2015-05-07,665790.0036798411
4386700135,2014-11-14,1477748.3856502431
1923069078,2014-08-05,698779.3879357458
1432400335,2015-03-25,255502.44828841026
1180003090,2014-09-06,242654.5561221708
726049331,2015-03-26,593272.352578832
3340401555,2014-11-05,268133.6219616434
7453000070,2014-08-18,238108.46069574813
4348800030,2014-11-21,419652.0130762876
7202331420,2014-06-20,545894.0279290242
3225079035,2014-06-18,2421063.368329774
6381500700,2014-11-05,376179.66809555935
339500160,2014-10-08,664572.3923425862
1545807610,2015-04-29,273150.4816433743
1843200240,2015-05-05,224577.11269335003
4403600270,2015-02-24,1178864.1035012265
2008200060,2014-06-24,250696.03611020296
1521069070,2015-02-18,191567.91062851003
2459500310,2015-02-18,326568.9531228065
6204420070,2015-05-01,440110.35941264813
5694500105,2014-12-04,558723.2125784669
5466410030,2015-04-10,228379.71337956667
9485740340,2015-03-10,389676.89513188315
622049114,2015-02-18,2797027.2554146694
2270000070,2014-10-30,312853.4242144446
1310900260,2014-10-13,379857.80825493316
224069094,2014-09-11,496437.4290666058
7800800160,2014-11-21,414001.72705205
2944000240,2015-04-22,1346169.2862400245
4139400710,2014-05-23,763236.2031265284
7899800860,2015-03-19,379266.5775511131
2473420140,2014-09-23,367234.4097674962
5000500055,2014-05-28,263548.9865825245
4099500935,2014-07-23,549367.7662180066
1373800295,2014-10-13,1723569.6165927455
4025300135,2015-05-08,506793.9182158868
3294700310,2014-09-02,251563.02024945754
8718500075,2014-11-17,506041.192103795
4309710240,2014-07-22,785470.9957615215
5486800070,2014-06-20,1635357.7546187672
236400320,2014-07-15,256481.82966286037
4376700570,2015-04-27,595783.7391063614
8648100200,2014-10-27,292322.3228540864
3624079046,2014-10-28,378421.09824452875
1921069084,2014-07-07,355141.5352082604
6431500140,2014-12-17,660960.1501510773
2725069050,2014-06-13,991467.7128500687
5307100060,2014-12-16,417656.7547589154
7203102050,2014-07-28,418478.1436999821
561000075,2014-12-31,257666.85589145057
2436701180,2014-08-14,638655.4237058174
809002765,2014-10-22,503313.1265250215
4045500710,2014-12-18,375457.3636487112
5104510270,2014-07-18,268399.47412439744
98020350,2015-01-23,897078.8210942852
1714900060,2015-04-24,505506.44612540107
1189000030,2014-06-03,758059.3108093048
2473360060,2015-01-02,263123.37541836756
222069082,2014-12-17,289967.4567830588
8669160310,2014-12-09,283658.3120893836
1526069135,2014-12-11,1628464.6483561802
1088650310,2015-01-27,660205.1984476221
8945200860,2014-12-11,202858.1949522769
7853240200,2014-05-16,591486.4241553987
7511800070,2014-08-21,286908.65966037917
2998800125,2014-07-01,645201.933590681
3876300310,2014-10-22,529376.5397998599
5419800510,2014-11-17,272512.6676865305
192460060,2014-07-15,266128.1607248551
7942601895,2014-08-19,709275.3398541313
7504010570,2014-07-08,1171645.9554719971
1442740140,2014-09-30,403397.78618666355
6909200575,2015-03-14,611724.3458134329
2525069041,2014-09-04,413523.0392832181
3620069036,2014-10-21,232251.30745942594
2781280390,2015-03-24,344358.7660406708
9542830350,2014-09-02,271627.2434365537
1123049053,2015-02-13,318109.3452517447
8018600765,2014-06-04,255605.0050639325
3278600240,2014-07-22,379137.9415541276
7846200070,2014-10-02,705581.7284359533
662310400,2014-10-17,527949.3289443889
8651100140,2014-08-05,819362.5830230381
8682250350,2014-10-09,462201.8019519065
3211230260,2015-02-04,378619.1492119376
4233400340,2014-08-20,233661.56344330095
7199350340,2014-08-25,380874.87570123037
3904901710,2015-02-24,354205.6635955769
240000058,2015-04-08,532251.9108537749
6865200444,2014-05-05,457743.2674512354
9498200046,2015-02-06,359385.04270272347
1796380960,2014-11-26,250348.46961854695
5631500868,2015-04-17,779364.0713613356
3126049411,2014-12-09,419125.2675520044
2321300390,2014-11-05,567452.2620266585
3905040800,2014-09-25,502228.70886714075
4379400260,2014-06-10,633146.939891667
5115000160,2014-06-17,271468.3570457923
2826049234,2015-01-14,459706.4454651329
6600700030,2015-05-06,416325.40804068884
3904930240,2014-09-22,468704.30330986116
9407110700,2015-01-13,243592.75535684594
1682500160,2014-06-19,264673.0624455834
8078570390,2015-04-15,319713.7838671828
3010300240,2014-06-23,392084.7208769089
9500900135,2014-10-21,245737.29636636775
461001615,2015-02-25,516322.304308962
6411600069,2014-05-21,347803.70885822095
7812800565,2014-08-14,242965.8864445558
7548300731,2014-08-08,501175.89470547356
8925100390,2015-04-06,676666.8248498229
7010700292,2014-10-09,376135.99396548443
9485951170,2014-05-22,573326.540778736
5437820310,2014-05-23,156429.89000380243
582000135,2014-06-22,501303.735729575
3204800370,2014-12-12,410909.76568080613
8832900550,2014-09-12,911592.7413416663
9550204515,2014-09-24,425517.6037287615
7199330390,2014-06-24,358728.08795357065
6131600060,2014-08-15,212280.08349726914
5379805460,2015-01-21,331221.5472197608
7212652180,2014-07-01,295586.0209245222
6379500640,2015-04-09,859294.8534524409
4315700060,2015-03-03,311569.72974800464
3329500060,2014-07-28,288390.55492109084
4140090320,2015-03-20,910647.1918794384
9385200045,2015-05-12,535752.9320851086
7852180340,2014-09-30,378008.7920679201
1545804340,2015-04-09,253407.42104708537
2490200320,2015-03-20,413357.85407228325
2218000335,2014-07-07,452736.9922392837
922049078,2014-11-18,211169.80215495988
2586800270,2015-04-07,273345.3503614227
4338800370,2014-11-17,230832.44058694952
7214700350,2014-11-24,621078.6827588852
3226200105,2014-05-23,391905.37169166136
2324039036,2015-04-03,522443.2443613596
7849202231,2014-07-23,307158.74516016705
5196410260,2015-04-22,1058812.3577329332
3760500116,2014-11-20,1760192.351451954
2985800030,2014-05-07,309676.1516094495
259900160,2015-01-02,598744.0352723553
708000030,2014-09-02,414210.93823567766
192460310,2015-03-24,244861.9515017629
9412200260,2014-11-13,394487.05410999915
1062100116,2015-01-21,502857.6398112776
6798100662,2014-05-27,390336.38645973237
1775920350,2014-11-24,375321.81575386075
2525500260,2014-11-24,283357.3890284613
6145600041,2014-05-14,440382.9518880395
3300701615,2014-09-30,604287.693252398
5151600340,2014-07-09,364427.9364189717
7613700521,2014-08-02,971454.2363898419
2710600045,2014-06-16,462076.0725783945
5101405124,2014-09-12,504780.0666861417
6067910030,2015-03-16,583377.9228184733
1959701890,2014-07-29,782950.3716153032
1402200340,2014-08-13,357471.9574155933
3558900070,2014-07-18,479321.2238857085
7846700310,2014-06-23,312871.8163007825
3348401740,2015-01-27,279060.23045593954
3013300288,2014-09-30,446041.5422427083
7852070060,2014-07-31,1222788.7430328252
5029450160,2014-08-15,248109.60331311615
3526069070,2014-05-28,750359.6062579019
5104540240,2014-06-09,587243.1619264613
3438500486,2014-10-16,449068.32806000265
5102400105,2014-10-13,423165.02817514905
2346200030,2015-01-05,629416.2437884742
1321710030,2014-05-19,384862.9018265187
7853290030,2015-03-11,411969.1144909145
1566100400,2014-09-24,335687.23613193596
1775800800,2015-02-24,415271.36783668824
9133600075,2014-08-21,437939.90886815276
5450900060,2014-09-23,1267750.9925129497
1402600700,2014-07-21,430046.82365997485
8024200350,2015-03-04,334967.7567242373
3121500340,2014-07-12,761481.8292006386
7697870860,2014-06-25,251252.34150842475
7527200030,2014-12-29,653743.4766302896
2013200390,2014-09-22,265461.1025829199
766500030,2014-06-10,255485.4153057187
6664000030,2014-10-09,546136.5036312678
9349900105,2015-04-07,341966.93556737574
1895000045,2015-05-04,233472.5713854881
